from,to,weight,relation,participation,count
Worl,Lemo,1,1,1,1
Beyonc,Lemo,5,2,7,10
JackW,Lemo,1,3,1,1
JamesB,Lemo,1,3,1,2
JohnB,Lemo,1,3,1,1
Kend,Lemo,1,3,1,1
TheW,Lemo,1,3,1,1
Alexda,Loud,1,1,1,1
AlexDel,Loud,1,1,1,1
AndrewHa,Loud,1,1,1,2
Avri,Loud,1,1,1,1
ChrisIv,Loud,1,1,1,1
Core,Loud,1,1,1,1
Crys,Loud,1,1,1,1
Este,Loud,3,1,3,4
Grah,Loud,1,1,1,1
LaurenC,Loud,1,1,1,1
LP,Loud,1,1,1,1
Mayn,Loud,1,1,1,2
Melv,Loud,1,1,1,1
Mikke,Loud,3,1,3,3
Polo,Loud,1,1,1,1
Prisc,Loud,1,1,1,1
Rive,Loud,1,1,1,1
SAKP,Loud,1,1,1,1
Sand,Loud,1,1,1,2
ScottS,Loud,1,1,1,1
Shon,Loud,1,1,1,1
Skyl,Loud,1,1,1,1
Soundz,Loud,1,1,1,1
Stac,Loud,1,1,1,1
Ther,Loud,1,1,1,2
Timo,Loud,1,1,1,2
TorE,Loud,3,1,3,3
Trac,Loud,1,1,1,1
Tric,Loud,1,1,1,1
Ursu,Loud,1,1,1,1
Drak,Loud,1,3,1,1
Emin,Loud,1,3,1,1
NiMi,Loud,1,3,1,1
Caut,Love,1,1,1,1
FrankD,Love,1,1,3,3
JaAn,Love,3,1,5,8
JoelLi,Love,3,1,3,4
LouisBe,Love,1,1,3,3
MaTa,Love,1,1,1,1
Sounw,Love,1,1,1,1
StVi,Love,1,1,1,1
Tayl,Love,5,2,7,18
Bren,Love,1,3,1,1
ADOR,LYSA,1,1,3,4
AlKa,LYSA,1,1,1,1
AlTa,LYSA,1,1,3,3
AnTa,LYSA,1,1,1,1
AnWe,LYSA,1,1,1,1
AshF,LYSA,1,1,3,4
Bobb,LYSA,1,1,1,2
Cand,LYSA,1,1,3,4
CoMa,LYSA,1,1,1,1
DJSw,LYSA,1,1,3,4
DOCS,LYSA,1,1,1,1
DYSO,LYSA,1,1,1,1
HisN,LYSA,1,1,3,3
hitman,LYSA,3,1,7,15
JaTo,LYSA,1,1,1,1
JINB,LYSA,1,1,1,1
KASS,LYSA,1,1,1,2
LiOw,LYSA,1,1,1,1
MaTi,LYSA,1,1,1,1
MeJF,LYSA,1,1,1,1
NoCo,LYSA,1,1,1,1
PDog,LYSA,3,1,7,14
RMDJ,LYSA,1,1,3,4
Roman,LYSA,1,1,3,3
RoSp,LYSA,1,1,1,1
SaHa,LYSA,1,1,1,1
SaKl,LYSA,1,1,1,1
SBoi,LYSA,3,1,7,9
SMSu,LYSA,1,1,1,1
SRab,LYSA,3,1,5,6
YoGu,LYSA,1,1,1,1
jhop,LYSA,3,2,7,10
Jungk,LYSA,1,2,1,1
RM,LYSA,5,2,7,21
SUGA,LYSA,3,2,7,11
Aoki,LYSA,1,3,1,1
NiMi,LYSA,1,3,1,1
ADOR,LYST,3,1,3,4
AlTa,LYST,1,1,1,1
AnWe,LYST,1,1,1,1
Bobb,LYST,1,1,1,2
Cand,LYST,1,1,1,2
ChJP,LYST,1,1,1,1
DJSw,LYST,1,1,1,2
DOCS,LYST,1,1,1,1
HisN,LYST,1,1,1,1
hitman,LYST,3,1,3,4
JaTo,LYST,1,1,1,1
JINB,LYST,1,1,1,1
LiOw,LYST,1,1,1,1
loph,LYST,1,1,1,1
MLBr,LYST,1,1,1,1
MNEK,LYST,1,1,1,1
NoCo,LYST,1,1,1,1
OrGa,LYST,1,1,1,1
PDog,LYST,3,1,5,6
Roman,LYST,1,1,1,1
RoSp,LYST,1,1,1,1
SBoi,LYST,1,1,1,1
SJKy,LYST,1,1,1,1
SMSu,LYST,1,1,1,1
SRab,LYST,1,1,1,1
jhop,LYST,5,2,5,7
Jungk,LYST,1,2,1,1
RM,LYST,7,2,7,11
SUGA,LYST,5,2,5,8
Aoki,LYST,1,3,1,1
Amma,Made,1,1,1,1
AndrewH,Made,1,1,1,1
DanielB,Made,1,1,1,1
EdDr,Made,3,1,3,4
IanF,Made,1,1,1,1
JacobK,Made,1,1,3,3
JaSc,Made,3,1,5,6
JesseS,Made,1,1,1,1
JohanCa,Made,1,1,1,1
JohnR,Made,5,1,7,12
JuBu,Made,5,1,7,13
Lunc,Made,1,1,1,1
MikeN,Made,1,1,1,1
MoZe,Made,1,1,1,1
Ross,Made,1,1,1,1
TMS,Made,1,1,1,1
WayneHe,Made,3,1,3,4
WillChampl,Made,1,1,1,1
Harr,Made,3,2,3,5
Liam,Made,3,2,5,6
LouisTo,Made,3,2,5,7
NiallHo,Made,3,2,3,4
ADOR,MAPO,1,1,1,1
Beng,MAPO,1,1,1,1
Bobb,MAPO,1,1,1,1
Cami,MAPO,1,1,1,1
Cand,MAPO,1,1,1,1
DJSw,MAPO,1,1,1,1
DYSO,MAPO,1,1,1,1
EdSh,MAPO,1,1,1,1
Emil,MAPO,1,1,1,1
Fred,MAPO,1,1,1,1
HisN,MAPO,1,1,1,1
hitman,MAPO,3,1,1,2
JoHi,MAPO,1,1,1,1
JuliaR,MAPO,1,1,1,1
Krys,MAPO,1,1,1,1
MarcusMc,MAPO,3,1,1,2
Matty,MAPO,1,1,1,1
MaxL,MAPO,3,1,1,2
MeJF,MAPO,3,1,1,2
Michel,MAPO,3,1,3,3
Owen,MAPO,1,1,1,1
PDog,MAPO,3,1,3,4
Roman,MAPO,1,1,1,1
Ryan,MAPO,1,1,1,1
SBoi,MAPO,1,1,1,1
SJKy,MAPO,1,1,1,1
Tush,MAPO,1,1,1,1
jhop,MAPO,5,2,5,6
RM,MAPO,5,2,5,7
SUGA,MAPO,5,2,5,6
Hals,MAPO,1,3,1,1
ADNL,MAPOsev,1,1,1,1
ADOR,MAPOsev,1,1,1,2
AhnB,MAPOsev,1,1,1,1
Alex,MAPOsev,1,1,1,1
Alexe,MAPOsev,1,1,1,1
Alli,MAPOsev,1,1,1,1
AnAr,MAPOsev,3,1,3,4
Audi,MAPOsev,1,1,1,1
Augus,MAPOsev,1,1,3,3
Beng,MAPOsev,1,1,1,1
Bobb,MAPOsev,1,1,1,1
Bram,MAPOsev,1,1,1,1
Cami,MAPOsev,1,1,1,1
Cand,MAPOsev,1,1,1,2
Cazz,MAPOsev,1,1,1,1
Clyd,MAPOsev,1,1,1,1
DanielC,MAPOsev,1,1,1,1
dank,MAPOsev,1,1,1,1
DJSw,MAPOsev,1,1,1,2
EdSh,MAPOsev,1,1,1,1
ELCA,MAPOsev,1,1,1,2
Elle,MAPOsev,1,1,1,1
Ellis,MAPOsev,1,1,1,1
Eloh,MAPOsev,1,1,1,1
Emil,MAPOsev,1,1,1,1
Etta,MAPOsev,1,1,1,1
Fall,MAPOsev,1,1,1,1
Fred,MAPOsev,1,1,1,1
GHST,MAPOsev,1,1,1,1
GIRL,MAPOsev,1,1,1,1
Gust,MAPOsev,1,1,1,1
Hild,MAPOsev,1,1,1,1
HisN,MAPOsev,3,1,3,4
hitman,MAPOsev,1,1,3,3
Icec,MAPOsev,1,1,1,1
Jame,MAPOsev,1,1,1,1
Jayr,MAPOsev,1,1,1,1
JessieL,MAPOsev,1,1,1,1
JoHi,MAPOsev,1,1,1,1
JuliaR,MAPOsev,1,1,1,2
July,MAPOsev,1,1,1,1
Krys,MAPOsev,1,1,1,2
LeeS,MAPOsev,1,1,1,1
Lela,MAPOsev,1,1,1,1
Ludw,MAPOsev,1,1,1,1
LUTR,MAPOsev,1,1,1,1
MarcusMc,MAPOsev,1,1,1,1
Mart,MAPOsev,1,1,1,1
Matty,MAPOsev,1,1,1,1
MaxL,MAPOsev,1,1,1,2
MeJF,MAPOsev,1,1,3,3
Michel,MAPOsev,1,1,1,1
MickS,MAPOsev,1,1,1,2
Neon,MAPOsev,1,1,1,1
Owen,MAPOsev,1,1,1,1
PDog,MAPOsev,3,1,7,11
Print,MAPOsev,1,1,1,1
Riche,MAPOsev,1,1,1,1
Roman,MAPOsev,1,1,1,1
Ryan,MAPOsev,1,1,1,1
SBoi,MAPOsev,3,1,3,4
Sleep,MAPOsev,1,1,1,1
SRab,MAPOsev,1,1,1,1
Stell,MAPOsev,1,1,1,1
TomW,MAPOsev,1,1,1,1
Troy,MAPOsev,1,1,1,1
Vince,MAPOsev,1,1,1,1
Will,MAPOsev,1,1,1,1
jhop,MAPOsev,3,2,7,10
Jimi,MAPOsev,1,2,1,1
JIN,MAPOsev,1,2,1,1
Jungk,MAPOsev,1,2,1,1
RM,MAPOsev,5,2,7,17
SUGA,MAPOsev,3,2,7,11
V,MAPOsev,1,2,1,1
Hals,MAPOsev,1,3,1,1
Sia,MAPOsev,1,3,1,1
AmyFo,Merr,1,1,1,1
BillyHa,Merr,1,1,1,1
DavidFo,Merr,1,1,1,1
Dick,Merr,1,1,1,1
Feli,Merr,1,1,1,1
FrankL,Merr,1,1,1,1
FranzX,Merr,1,1,1,1
Have,Merr,1,1,1,1
Hugh,Merr,1,1,1,1
IrvingB,Merr,1,1,1,1
J.Fre,Merr,1,1,1,1
JayW.J,Merr,1,1,1,1
JohnHe,Merr,1,1,1,1
JohnnyMo,Merr,1,1,1,1
JosephMoh,Merr,1,1,1,1
Jule,Merr,1,1,1,1
Leig,Merr,1,1,1,1
LouB,Merr,1,1,1,1
NedW,Merr,1,1,1,1
RalphB,Merr,1,1,1,1
RobertBu,Merr,1,1,1,1
SammyC,Merr,1,1,1,1
RodS,Merr,1,2,1,1
CarlF,Midn,1,1,1,1
DannyJo,Midn,1,1,1,1
DougiePo,Midn,1,1,1,1
EdDr,Midn,1,1,3,3
GaryLi,Midn,1,1,1,1
Jacknife,Midn,1,1,1,1
JaSc,Midn,3,1,5,9
JohnR,Midn,5,1,7,11
JuBu,Midn,5,1,7,11
RyanT,Midn,1,1,1,1
Sava,Midn,1,1,1,1
Tedd,Midn,1,1,1,1
TobySm,Midn,1,1,1,1
TomFl,Midn,1,1,1,1
WayneHe,Midn,1,1,3,3
HarrySt,Midn,3,2,3,4
Liam,Midn,3,2,5,9
LouisTo,Midn,5,2,7,12
NiallHo,Midn,1,2,1,2
ZAYN,Midn,1,2,1,1
BeAn,MMia,7,1,7,18
BjUl,MMia,7,1,7,18
StAn,MMia,3,1,3,9
BoLa,Mpcl,1,1,1,1
Herv,Mpcl,3,1,3,3
JeAt,Mpcl,1,1,1,1
KaLa,Mpcl,1,1,1,1
Malo,Mpcl,3,1,3,3
Mios,Mpcl,1,1,1,1
PDBu,Mpcl,1,1,1,1
PiJo,Mpcl,3,1,3,3
PYLe,Mpcl,1,1,1,1
Yode,Mpcl,3,1,3,4
Adri,Mylo,1,1,1,1
BrianEn,Mylo,1,1,1,2
GeorgH,Mylo,1,1,1,1
Jóns,Mylo,1,1,1,1
Kjar,Mylo,1,1,1,1
Orri,Mylo,1,1,1,1
PeterAl,Mylo,1,1,1,1
ChrisM,Mylo,5,2,7,14
GuyB,Mylo,5,2,7,14
JonnyB,Mylo,5,2,7,14
WillC,Mylo,5,2,7,14
Alexda,Nigh,3,1,3,4
AndrewTo,Nigh,1,1,1,2
BrittanyT,Nigh,1,1,1,2
JoshMo,Nigh,3,1,3,3
BenMc,Nigh,7,2,7,11
DanielPl,Nigh,5,2,7,9
DanRe,Nigh,7,2,7,11
WayneSe,Nigh,7,2,7,11
Andre3,NosixC,1,1,1,1
Bard,NosixC,1,1,1,1
benn,NosixC,1,1,1,1
BigB,NosixC,1,1,1,1
Boi1,NosixC,1,1,1,1
BrBr,NosixC,1,1,1,1
FrankR,NosixC,1,1,1,1
Fred,NosixC,5,1,7,10
Gran,NosixC,1,1,1,1
GregM,NosixC,1,1,1,1
JaSw,NosixC,1,1,1,1
JoeR,NosixC,1,1,1,1
JTCu,NosixC,1,1,1,1
MaxM,NosixC,3,1,3,4
Nine,NosixC,1,1,1,1
OvyO,NosixC,1,1,1,1
Pard,NosixC,1,1,1,1
PoBe,NosixC,1,1,1,1
RayM,NosixC,1,1,1,1
Rico,NosixC,1,1,1,1
Shel,NosixC,3,1,3,4
Slee,NosixC,1,1,1,1
SteveMa,NosixC,1,1,1,2
TheK,NosixC,1,1,1,1
ValB,NosixC,1,1,1,1
EdSh,NosixC,5,2,7,15
Aboo,NosixC,1,3,1,1
BrMa,NosixC,1,3,1,1
Camil,NosixC,1,3,1,1
Cardi,NosixC,1,3,1,1
Chanc,NosixC,1,3,1,1
ChrisS,NosixC,1,3,1,1
Dave,NosixC,1,3,1,1
Ella,NosixC,1,3,1,1
Emin,NosixC,1,3,1,1
fiftyCe,NosixC,1,3,1,1
HER,NosixC,1,3,1,1
JHus,NosixC,1,3,1,1
JustinBi,NosixC,1,3,1,1
Khal,NosixC,1,3,1,1
Meek,NosixC,1,3,1,1
Paulo,NosixC,1,3,1,1
PnBR,NosixC,1,3,1,1
Skri,NosixC,1,3,1,1
Stor,NosixC,1,3,1,1
TravisSc,NosixC,1,3,1,1
YEBB,NosixC,1,3,1,1
YoungTh,NosixC,1,3,1,1
AdamB,Pris,1,1,1,1
benn,Pris,1,1,1,2
Bloods,Pris,1,1,1,1
BonnieM,Pris,3,1,3,4
Came,Pris,1,1,1,1
Cirk,Pris,3,1,5,7
Dr.Lu,Pris,3,1,5,7
EmeliSa,Pris,1,1,1,1
GregKu,Pris,1,1,1,2
GregWe,Pris,1,1,1,2
JohnMa,Pris,1,1,1,1
Jonatha,Pris,1,1,1,1
Klas,Pris,1,1,1,2
Magn,Pris,1,1,1,1
MaxM,Pris,3,1,7,9
Mikke,Pris,1,1,1,2
SarahHu,Pris,1,1,1,1
Sia,Pris,1,1,1,1
TorE,Pris,1,1,1,2
VincentPo,Pris,1,1,1,1
KatyPe,Pris,7,2,7,16
Juic,Pris,1,3,1,1
JoelLi,Pure,5,1,7,10
Lorde,Pure,5,2,7,10
AUGU,Purp,1,1,1,1
benn,Purp,1,1,1,1
BigT,Purp,1,1,1,1
Bloo,Purp,3,1,3,3
Brando,Purp,1,1,1,1
Clar,Purp,1,1,1,1
Dipl,Purp,1,1,1,1
Domi,Purp,1,1,1,1
Eben,Purp,1,1,1,1
EdSh,Purp,1,1,1,1
Glad,Purp,1,1,1,1
IanK,Purp,1,1,1,1
JamesW,Purp,1,1,1,1
Jere,Purp,1,1,1,1
JHar,Purp,1,1,1,1
JimmyG,Purp,1,1,1,1
JordanW,Purp,1,1,1,1
Josh,Purp,1,1,1,1
JuliaM,Purp,1,1,1,2
JustinTr,Purp,1,1,1,1
Karl,Purp,1,1,1,1
Mark,Purp,1,1,1,1
MdL,Purp,1,1,1,2
MIKE,Purp,1,1,1,1
Nico,Purp,1,1,1,1
PoBe,Purp,5,1,7,10
RonN,Purp,1,1,1,1
SarahHu,Purp,1,1,1,1
Scoo,Purp,1,1,1,1
Skri,Purp,3,1,3,5
Stev,Purp,1,1,1,1
ThomasT,Purp,1,1,1,1
JustinBi,Purp,7,2,7,14
Aria,Purp,1,3,1,1
BigS,Purp,1,3,1,1
TravisSc,Purp,1,3,1,1
ChristianL,Ramm,5,2,7,11
Christo,Ramm,5,2,7,11
OliverR,Ramm,5,2,7,11
PaulL,Ramm,5,2,7,11
RichardZ,Ramm,5,2,7,11
Till,Ramm,5,2,7,11
ChillyG,Rand,1,1,1,1
ChrisCas,Rand,1,1,1,2
DarylBr,Rand,1,1,1,1
DJFa,Rand,1,1,1,1
GarthPo,Rand,1,1,1,1
PaulJa,Rand,1,1,1,1
TonyMi,Rand,1,1,1,1
GuyMa,Rand,7,2,7,14
ThomasB,Rand,7,2,7,14
GiorgioMo,Rand,1,3,1,1
JulianCa,Rand,1,3,1,1
NileRo,Rand,3,3,3,3
PaulWi,Rand,1,3,1,2
Phar,Rand,1,3,1,2
ToddEd,Rand,1,3,1,1
ToddEd,Rand,1,3,1,1
DanWi,Redb,1,1,1,1
Jacknife,Redb,1,1,1,1
LizRos,Redb,1,1,1,1
MaxM,Redb,1,1,3,3
Shel,Redb,1,1,3,3
Tayl,Redb,7,2,7,16
EdSh,Redb,1,3,1,1
GaryLi,Redb,1,3,1,1
AliP,repu,1,1,1,1
FrFa,repu,1,1,1,1
JaAn,repu,3,1,5,6
MaxM,repu,3,1,7,9
OsHo,repu,1,1,1,1
OZGO,repu,1,1,1,1
RiFa,repu,1,1,1,1
RoMa,repu,1,1,1,1
Shel,repu,3,1,7,9
Tayl,repu,7,2,7,15
EdSh,repu,1,3,1,1
Future,repu,1,3,1,1
Aali,Revi,1,1,1,1
AdRo,Revi,1,1,1,1
Alexda,Revi,1,1,3,3
AlMa,Revi,1,1,1,1
AMcB,Revi,1,1,1,1
AnAr,Revi,1,1,1,1
AnBr,Revi,1,1,1,1
Bawh,Revi,1,1,1,1
CaFi,Revi,1,1,1,1
ChBr,Revi,1,1,1,1
ChIn,Revi,1,1,1,1
DaBy,Revi,1,1,1,1
DaGu,Revi,1,1,1,1
DDre,Revi,1,1,1,1
dEnA,Revi,1,1,1,2
DJKh,Revi,1,1,1,1
DMC,Revi,1,1,1,1
DORi,Revi,1,1,1,1
Dove,Revi,1,1,1,1
EdSh,Revi,1,1,1,1
EmHa,Revi,1,1,1,2
ErAl,Revi,1,1,1,1
ErMc,Revi,1,1,1,1
ErSe,Revi,1,1,1,1
Freq,Revi,1,1,1,1
FrWr,Revi,1,1,1,1
GaDe,Revi,1,1,1,1
GeSa,Revi,1,1,1,1
IDaP,Revi,1,1,1,1
JaHo,Revi,1,1,1,1
JiWa,Revi,1,1,1,1
JoIn,Revi,1,1,1,1
JuBl,Revi,1,1,1,1
KeHe,Revi,1,1,1,1
LaSm,Revi,1,1,1,1
LeMi,Revi,1,1,1,1
LizRod,Revi,1,1,1,1
LuRa,Revi,1,1,1,1
MaAc,Revi,1,1,1,1
MaAt,Revi,1,1,1,1
MaBa,Revi,1,1,3,3
MaDi,Revi,1,1,1,1
MiJe,Revi,1,1,1,1
MikeSt,Revi,1,1,1,1
MStB,Revi,1,1,1,1
MyWi,Revi,1,1,1,1
OnCu,Revi,1,1,1,1
PaRo,Revi,1,1,1,1
PMD,Revi,1,1,1,1
ReRu,Revi,1,1,1,1
ReSp,Revi,1,1,1,1
RickRu,Revi,1,1,1,1
RNUF,Revi,1,1,1,1
SamH,Revi,1,1,1,1
Scho,Revi,1,1,1,1
ScJo,Revi,1,1,1,1
Skyl,Revi,3,1,3,4
ThomasBr,Revi,1,1,1,1
TiJa,Revi,1,1,1,1
TLJr,Revi,1,1,1,1
ToCh,Revi,1,1,1,1
ToSt,Revi,1,1,1,1
TyKe,Revi,1,1,1,1
YoMC,Revi,1,1,1,1
Emin,Revi,7,2,7,19
Alic,Revi,1,3,1,1
AlKe,Revi,1,3,1,1
Beyonc,Revi,1,3,1,1
LuRe,Revi,1,3,3,3
AngusY,Rock,7,2,7,11
MalcomYo,Rock,7,2,7,11
AlHa,SoEx,1,1,1,1
ArRe,SoEx,1,1,1,1
DaHa,SoEx,1,1,1,1
AdCa,SoEx,7,2,7,13
Bono,SoEx,7,2,7,13
LMJr,SoEx,7,2,7,13
TheEdg,SoEx,7,2,7,13
Koic,STRA,1,1,1,1
Yuta,STRA,5,1,7,10
Kens,STRA,5,2,7,14
Yojir,STRA,1,3,1,1
Albi,Take,3,1,3,3
Alexa,Take,1,1,1,1
BlueB,Take,1,1,1,1
BONN,Take,3,1,3,3
CarlF,Take,3,1,5,6
Cirk,Take,1,1,1,1
DannyJo,Take,1,1,1,1
DougiePo,Take,1,1,1,1
Dr.Lu,Take,1,1,1,1
EdSh,Take,1,1,1,2
Fion,Take,1,1,1,1
JaSc,Take,1,1,1,1
JohnR,Take,1,1,1,1
JuBu,Take,1,1,1,1
KoolK,Take,1,1,1,1
Kris,Take,1,1,1,2
PeterSv,Take,1,1,1,1
PeterWa,Take,1,1,1,1
Rami,Take,3,1,5,6
SamHo,Take,1,1,1,1
Sava,Take,3,1,5,6
Shel,Take,1,1,1,2
SteveRo,Take,1,1,1,1
Tebe,Take,1,1,1,1
TomFl,Take,1,1,1,1
TommyLe,Take,1,1,1,1
TommyP.G,Take,1,1,1,1
WayneHe,Take,1,1,1,1
HarrySt,Take,1,2,1,2
Liam,Take,3,2,3,3
LouisTo,Take,3,2,3,3
NiallHo,Take,1,2,1,2
ZAYN,Take,1,2,1,2
Alexda,Talk,1,1,1,1
Alja,Talk,1,1,1,1
AnthonyB,Talk,1,1,1,1
Bang,Talk,1,1,1,1
Bari,Talk,1,1,1,1
Candi,Talk,1,1,1,1
ChuckyT,Talk,1,1,1,1
Cirk,Talk,1,1,1,2
DemJ,Talk,1,1,1,1
Dr.Lu,Talk,1,1,1,2
Erne,Talk,1,1,1,1
Este,Talk,5,1,5,7
Gare,Talk,1,1,1,1
Geof,Talk,1,1,1,1
HitB,Talk,1,1,1,1
Jamiex,Talk,1,1,1,1
JohnHi,Talk,1,1,1,1
KevinRa,Talk,1,1,1,1
Marcos,Talk,1,1,1,1
Mikke,Talk,3,1,3,3
NoID,Talk,1,1,1,1
OliverS,Talk,1,1,1,1
P.Did,Talk,1,1,1,1
Prisc,Talk,1,1,1,1
RobSw,Talk,1,1,1,1
Romy,Talk,1,1,1,1
SteveWy,Talk,1,1,1,1
TheNo,Talk,1,1,1,1
TorE,Talk,3,1,3,3
Riha,Talk,3,2,3,4
Calv,Talk,1,3,1,2
JAYZ,Talk,1,3,1,1
RyanL,TGrS,1,1,1,2
BePa,TGrS,7,2,7,22
JustinPau,TGrS,7,2,7,22
AlanP,ThaC,1,1,1,1
AndrewCa,ThaC,1,1,1,1
AyoT,ThaC,1,1,1,1
Bang,ThaC,1,1,1,1
Bird,ThaC,3,1,5,7
Boi1,ThaC,1,1,1,1
Cool,ThaC,1,1,1,2
Deta,ThaC,1,1,1,1
Dre,ThaC,1,1,1,2
DVLP,ThaC,1,1,1,1
Eddi,ThaC,1,1,1,1
EricWo,ThaC,1,1,1,1
ErikRe,ThaC,1,1,1,1
Franco,ThaC,1,1,1,1
Hitmaka,ThaC,1,1,1,1
Infa,ThaC,1,1,1,1
Keno,ThaC,1,1,1,1
KevinCol,ThaC,1,1,1,1
LaMa,ThaC,1,1,1,1
LaNe,ThaC,1,1,1,1
Lord,ThaC,1,1,1,1
MackM,ThaC,3,1,5,8
MarcusMa,ThaC,1,1,1,1
MikeJon,ThaC,1,1,1,1
ONHE,ThaC,1,1,1,1
Orvi,ThaC,1,1,1,1
Polo,ThaC,1,1,1,1
RickCu,ThaC,1,1,1,1
RobHo,ThaC,1,1,1,1
Sniz,ThaC,1,1,1,1
StephenHa,ThaC,1,1,1,1
TheAl,ThaC,1,1,1,1
TMin,ThaC,1,1,1,1
WilliamAt,ThaC,1,1,1,1
WillyWi,ThaC,3,1,3,3
Yung,ThaC,1,1,1,1
LilW,ThaC,7,2,7,15
Andre3,ThaC,1,3,1,1
BunB,ThaC,1,3,1,2
Bust,ThaC,1,3,1,2
Cory,ThaC,1,3,1,1
Drak,ThaC,1,3,1,2
Jada,ThaC,1,3,1,1
JohnLe,ThaC,1,3,1,1
Nas,ThaC,1,3,1,2
RickRo,ThaC,1,3,1,1
Shyn,ThaC,1,3,1,1
Tech,ThaC,1,3,1,1
TPai,ThaC,1,3,1,1
YoungFy,ThaC,1,3,1,1
BluJ,Than,1,1,1,1
BrianMa,Than,1,1,1,1
Brit,Than,1,1,1,1
FredB,Than,1,1,1,1
Happ,Than,3,1,3,3
ILYA,Than,3,1,3,4
Jose,Than,1,1,1,1
JPro,Than,3,1,1,2
JustinTr,Than,1,1,1,1
Kand,Than,1,1,1,1
Kayd,Than,3,1,1,2
KeBr,Than,1,1,1,1
Kenn,Than,1,1,1,1
Linde,Than,1,1,1,1
MaryF,Than,1,1,1,1
MaxM,Than,3,1,3,4
Michael,Than,3,1,1,2
Njom,Than,3,1,1,2
OscarH,Than,1,1,1,1
PeterSv,Than,1,1,1,1
PopW,Than,3,1,3,3
Prisc,Than,3,1,1,2
RichardR,Than,1,1,1,1
Sava,Than,3,1,3,4
Scoot,Than,3,1,3,3
Tayla,Than,3,1,5,6
TBHi,Than,3,1,3,5
Vict,Than,3,1,5,6
Wend,Than,1,1,1,1
Aria,Than,5,2,7,12
CharlesS,The2,1,1,1,1
ChrisGod,The2,1,1,1,1
Garl,The2,1,1,1,1
JaFa,The2,7,1,7,12
JohnWi,The2,1,1,1,1
JRoc,The2,5,1,7,10
RobKn,The2,1,1,1,2
Terr,The2,1,1,1,1
JustinTi,The2,7,2,7,12
JAYZ,The2,1,3,1,1
Timb,The2,5,3,7,10
AnthonyM,TheE,1,1,1,1
Polly,TheE,1,1,1,1
DavidGi,TheE,5,2,7,15
NickMa,TheE,1,2,1,2
RichardWr,TheE,5,2,7,11
Aali,TheM,1,1,1,1
AdRo,TheM,1,1,1,1
Alexda,TheM,1,1,1,1
Arab,TheM,1,1,1,1
ArtNe,TheM,1,1,1,1
Bebe,TheM,1,1,1,1
BillySq,TheM,1,1,1,1
ChIn,TheM,1,1,1,1
ClintBa,TheM,1,1,1,1
CoyP,TheM,1,1,1,1
Craz,TheM,1,1,1,1
Cyri,TheM,1,1,1,1
DaniaMaBi,TheM,1,1,1,1
DavidBr,TheM,1,1,1,1
DJKh,TheM,1,1,1,1
DougEF,TheM,1,1,1,1
DVLP,TheM,1,1,1,1
EmHa,TheM,1,1,1,2
Emin,TheM,7,1,7,16
ErAl,TheM,1,1,1,1
Freq,TheM,1,1,1,1
GeorgePo,TheM,1,1,1,1
GianPi,TheM,1,1,1,1
JeBh,TheM,1,1,1,1
JimmieGr,TheM,1,1,1,1
JoeWa,TheM,1,1,1,1
JoeyCh,TheM,1,1,1,1
JonBe,TheM,1,1,1,1
JosephMod,TheM,1,1,1,1
KayGe,TheM,1,1,1,1
LauraGi,TheM,1,1,1,1
LeoNo,TheM,1,1,1,1
LizRod,TheM,1,1,1,1
LuRe,TheM,3,1,5,6
MaAt,TheM,1,1,1,1
MatthewDe,TheM,1,1,1,1
MCA,TheM,1,1,1,1
MCJB,TheM,1,1,1,1
MikeAi,TheM,1,1,1,1
MikeSt,TheM,1,1,1,1
MPha,TheM,1,1,1,1
OGRo,TheM,1,1,1,1
Pinky,TheM,1,1,1,1
Polin,TheM,1,1,1,1
Rans,TheM,1,1,1,1
RickRu,TheM,1,1,1,1
RodAr,TheM,1,1,1,1
SarahJa,TheM,1,1,1,1
Scho,TheM,1,1,1,1
Slic,TheM,1,1,1,1
Sone,TheM,1,1,1,1
StephenHa,TheM,1,1,1,1
STRE,TheM,1,1,1,1
Travish,TheM,1,1,1,1
Trea,TheM,1,1,1,1
Vinn,TheM,1,1,1,1
VinRo,TheM,1,1,1,1
WalterMu,TheM,1,1,1,1
Wolf,TheM,1,1,1,1
Kend,TheM,1,3,1,1
NateRu,TheM,1,3,1,1
Riha,TheM,1,3,1,1
Skyl,TheM,1,3,1,1
BenWe,TheT,1,1,1,1
BillyMa,TheT,3,1,3,3
busb,TheT,1,1,1,1
Butc,TheT,1,1,1,1
ChIn,TheT,1,1,1,1
DanWi,TheT,1,1,1,1
DavidSc,TheT,1,1,1,1
DJKh,TheT,1,1,1,1
EmHa,TheT,1,1,1,1
ErAl,TheT,1,1,1,1
GregKu,TheT,3,1,3,4
JeBh,TheT,1,1,1,1
JohnHi,TheT,1,1,1,1
JonK,TheT,1,1,1,1
LizRod,TheT,1,1,1,1
MaxM,TheT,1,1,1,1
Shel,TheT,1,1,1,1
SteveDa,TheT,1,1,1,1
Pink,TheT,5,2,7,12
Emin,TheT,1,3,1,1
Lily,TheT,1,3,1,1
NateRu,TheT,1,3,1,1
BenF,Titl,1,1,1,1
Bret,Titl,1,1,1,1
Cait,Titl,1,1,1,1
Chri,Titl,1,1,1,1
DaveR,Titl,1,1,1,1
JamesG,Titl,1,1,1,1
JesseF,Titl,1,1,1,1
