from,to,weight,relation,participation,count
JuBu,Take,1,1,1,1
JuBu,Midn,5,1,7,11
JuBu,Four,5,1,1,10
Juic,Pris,1,3,1,1
Jule,Merr,1,1,1,1
JuMi,ASta,1,1,1,1
JuMi,Futu,1,1,1,1
JulianCa,Rand,1,3,1,1
JuliaR,MAPO,1,1,1,1
JuliaR,MAPOsev,1,1,1,2
JulienAr,ArtP,1,1,1,1
July,MAPOsev,1,1,1,1
JuMi,divi,1,1,1,1
JuMi,BeTr,1,1,1,2
Jungk,BE,3,2,3,3
Jungk,MAPOsev,1,2,1,1
Juni,fivextwenty,1,1,1,1
JustinPau,TGrS,7,2,7,22
JustinBi,Chan,5,2,7,16
JustinBi,NosixC,1,3,1,1
JustinBi,Unde,5,2,5,7
JustinBi,Beli,5,1,7,12
JustinPar,BornTo,3,1,3,5
JustinPar,Unap,1,1,1,1
JustinTr,ASta,1,1,1,1
JustinTr,Futu,1,1,1,1
JustinTr,Than,1,1,1,1
JustinTi,The2,7,2,7,12
JustinTi,Beyo,3,1,3,3
JustinV,folk,1,3,1,1
JustinV,Kami,1,1,1,1
JuT,fivextwenty,1,1,1,2
Juve,DAMN,1,1,1,1
Kaan,Afte,1,1,1,1
Kaan,Holl,1,1,1,2
KaLa,Mpcl,1,1,1,1
KAMIL,Futu,1,1,1,1
Kand,divi,1,1,1,1
Kand,Than,1,1,1,1
Kany,Holl,1,1,1,1
KASS,LYSA,1,1,1,2
Kath,Unde,1,1,1,1
KatyPe,Pris,7,2,7,16
Kave,DooW,1,1,1,1
Kayd,Than,3,1,1,2
KayGe,TheM,1,1,1,1
KeBr,divi,1,1,1,1
KeGo,Kami,1,1,1,1
KeHe,Revi,1,1,1,1
Kehl,Chan,1,3,1,1
KeLa,DAMN,7,2,7,14
KeLa,TheM,1,3,1,1
KellyCl,UpAl,1,1,1,1
KellyLu,Beli,1,1,1,1
Kenn,Futu,1,1,1,1
Kenn,Than,1,1,1,1
Keno,ThaC,1,1,1,1
Kens,STRA,5,2,7,14
Kesi,x,1,1,1,1
KeBr,Than,1,1,1,1
Kevinbo,fivextwenty,1,1,1,1
KevinCol,ThaC,1,1,1,1
KevinCos,Unap,1,3,1,1
KevinMc,Unde,1,1,1,1
KevinP,Afte,1,1,1,1
KevinRa,Talk,1,1,1,1
KeYW,Beyo,1,1,1,2
Khal,NosixC,1,3,1,1
KidC,Chan,1,1,1,2
KidH,Fine,5,1,7,11
KiGi,DAMN,1,1,1,1
KidH,HaSt,1,1,1,2
KimFo,Guar,1,1,1,1
KimG,Christ,1,1,1,1
Kita,fivextwenty,1,1,1,1
Kjar,Mylo,1,1,1,1
Klas,Pris,1,1,1,2
Knan,DooW,1,1,1,1
Kohe,fivextwenty,1,1,1,1
Kohs,fivextwenty,1,1,1,1
Koic,STRA,1,1,1,1
Kont,fivextwenty,1,1,1,1
Jungk,LYSA,1,2,1,1
Jungk,LYST,1,2,1,1
Kool,Take,1,1,1,1
Kosu,fivextwenty,1,1,3,5
Kouj,fivextwenty,1,1,1,2
KOZ,Futu,3,1,3,3
Kris,Take,1,1,1,2
KristenAn,Froz,3,1,7,11
Krys,MAPO,1,1,1,1
Krys,MAPOsev,1,1,1,2
Labr,Unap,1,1,1,1
LadyGa,ASta,5,2,7,12
LadyGa,BornTh,5,2,7,14
LadyGa,ArtP,7,2,7,15
LaMa,ThaC,1,1,1,1
Lana,BornTo,7,2,7,12
LaNe,ThaC,1,1,1,1
LarryMi,Guar,1,1,1,1
LaSm,Revi,1,1,1,1
LauraGi,TheM,1,1,1,1
LaurenC,Loud,1,1,1,1
Laurence,21by,1,1,1,1
Laxc,Chan,1,1,1,1
LeeS,MAPOsev,1,1,1,1
Leig,Merr,1,1,1,1
Lela,MAPOsev,1,1,1,1
LeMi,Revi,1,1,1,1
LeMi,19by,1,1,1,1
LeoNo,TheM,1,1,1,1
Levi,BE,1,1,1,1
LeWh,DAMN,1,1,1,1
LiamPa,UpAl,3,2,3,3
LiamPa,Take,3,2,3,3
LiamPa,Midn,3,2,5,9
LiamPa,Four,5,2,1,8
LiBa,divi,1,1,1,1
LiGo,Kami,1,1,1,1
LilB,Holl,1,3,1,1
LilD,Chan,1,3,1,1
LilW,ThaC,7,2,7,15
Lily,TheT,1,3,1,1
Lindy,UpAl,1,1,1,1
Linde,Than,1,1,1,1
LiOw,LYSA,1,1,1,1
LiOw,LYST,1,1,1,1
Livv,Unap,1,1,1,1
LizRod,TheM,1,1,1,1
LizRod,Revi,1,1,1,1
LizRod,TheT,1,1,1,1
LizRos,Redb,1,1,1,1
LLCJ,Kami,1,1,1,1
LMJr,SoEx,7,2,7,13
LMJr,DAMN,1,3,1,1
Loll,Guar,1,1,1,1
Lone,Kami,1,1,1,1
loph,LYST,1,1,1,1
Lord,ThaC,1,1,1,1
Lorde,Pure,5,2,7,10
lori,fivextwenty,1,1,1,1
LoriM,ASta,1,1,1,1
LosD,Unap,1,1,1,1
LouB,Merr,1,1,1,1
LouisBe,Chan,1,1,1,1
LouisBe,Holl,5,1,7,17
LouisBe,Love,1,1,3,3
Louig,ASta,1,1,1,1
LouisTo,UpAl,3,2,3,3
LouisTo,Take,3,2,3,3
LouisTo,Midn,5,2,7,12
LouisTo,Four,5,2,1,8
LP,Loud,1,1,1,1
Luda,Beli,1,3,1,1
Ludw,MAPOsev,1,1,1,1
Luka,ASta,3,1,5,8
LuRa,Revi,1,1,1,1
LuRe,TheM,3,1,5,6
LuRe,Kami,3,1,3,5
LuRe,Revi,1,3,3,3
LUTR,MAPOsev,1,1,1,1
Lyri,Beyo,1,1,1,2
MaAc,Revi,1,1,1,1
MaAt,Revi,1,1,1,1
MaAt,TheM,1,1,1,1
MaBa,Revi,1,1,3,3
MackG,ToBe,1,1,1,1
MackM,ThaC,3,1,5,8
MaCr,Huma,1,1,1,2
Made,ArtP,3,1,3,3
MaDi,Revi,1,1,1,1
Maej,Beli,1,1,1,1
MaFr,DAMN,1,1,1,1
Magn,Pris,1,1,1,1
MaJa,Kami,1,1,1,1
Majid,Chan,1,1,1,1
MaLa,BeTr,1,1,1,1
MalcomYo,Rock,7,2,7,11
Malo,Mpcl,3,1,3,3
Mane,Chan,1,1,1,1
MarcusMc,MAPO,3,1,1,2
MarcusMc,MAPOsev,1,1,1,1
MarcG,KMag,1,1,1,1
Marcos,Talk,1,1,1,1
MarcusMa,ThaC,1,1,1,1
MarcusMu,Babe,7,2,7,12
MaRe,Kami,1,1,1,1
Mari,fivextwenty,1,1,1,1
MariahC,Christ,1,1,1,1
MariahC,Unde,1,3,1,1
Mario,Afte,1,1,1,1
MarkJa,Guar,1,1,1,1
MarkN,ASta,3,1,5,6
MarkR,ASta,1,1,1,1
MarkR,Unor,1,1,1,1
Mart,MAPOsev,1,1,1,1
Mary,Than,1,1,1,1
Masa,fivextwenty,1,1,1,2
Masas,fivextwenty,1,1,1,1
MaTa,DAMN,1,1,1,1
MaTi,LYSA,1,1,1,1
Matt,UpAl,1,1,1,1
MaTa,Holl,1,1,1,2
MaTa,Love,1,1,1,1
MatthewDe,TheM,1,1,1,1
MattPr,InTh,1,1,1,1
Matty,MAPOsev,1,1,1,1
Matty,MAPO,1,1,1,1
MaxG,fivextwenty,1,1,1,1
MaxL,MAPO,3,1,1,2
MaxL,MAPOsev,1,1,1,2
MaxM,Redb,1,1,3,3
MaxM,Beli,1,1,1,1
MaxM,TheT,1,1,1,1
MaxM,repu,3,1,7,9
MaxM,BeTr,3,1,3,4
MaxM,Pris,3,1,7,9
MaxM,1989,3,1,5,7
MaxM,Afte,3,1,3,5
MaxM,NosixC,3,1,3,4
MaxM,Than,3,1,3,4
MaxW,Futu,1,1,1,1
Mayn,Loud,1,1,1,2
MCA,TheM,1,1,1,1
MCJB,TheM,1,1,1,1
MdL,Beli,1,1,1,2
Meek,Holl,1,3,1,1
Meek,NosixC,1,3,1,1
MeJF,LYSA,1,1,1,1
MeJF,Unde,1,1,1,1
MeJF,Futu,1,1,1,1
MeJF,MAPO,3,1,1,2
MeJF,MAPOsev,1,1,3,3
MelT,Unde,1,1,1,1
Melv,Loud,1,1,1,1
Mere,Christ,1,1,1,1
Meta,BE,1,1,1,1
Metr,Afte,3,1,3,4
Mfms,fivextwenty,1,1,1,1
MiBu,DAMN,1,1,1,1
Michel,Futu,1,1,1,1
Michel,MAPO,3,1,3,3
Michel,MAPOsev,1,1,1,1
Michael,Than,3,1,1,2
MichaelBu,Christ,1,2,3,3
MichaelBu,ToBe,3,2,3,4
MichaelH,Futu,1,1,1,2
MichaelJa,Unap,1,1,1,1
Mick,MAPOsev,1,1,1,2
Migu,Beyo,1,1,1,1
MiHe,DAMN,1,1,1,1
MiJe,Revi,1,1,1,1
MIKE,Chan,1,1,1,1
MikeAi,TheM,1,1,1,1
MikeCar,DooW,1,1,1,1
MikeDal,BornTo,1,1,1,1
MikeJon,ThaC,1,1,1,1
MikeM,Afte,1,1,1,1
MikePos,Beli,1,1,1,1
MikeSt,TheM,1,1,1,1
MikeSt,Revi,1,1,1,1
MikeWiL,Unap,1,1,1,1
MikeWiL,Kami,1,1,1,2
MikeWiL,DAMN,3,1,3,3
Mikke,Pris,1,1,1,2
Mikke,Loud,3,1,3,3
Mikke,Talk,3,1,3,3
Mikke,Unap,3,1,3,3
Mikke,ToIA,1,1,1,1
Mikky,Unap,1,3,1,1
MiNe,Huma,1,1,1,1
Mios,Mpcl,1,1,1,1
MiRo,HaSt,5,1,7,9
MiRo,Fine,3,1,5,6
Mitchum,Unor,1,1,1,1
Mitchum,DooW,3,1,1,2
Mizz,Holl,1,1,1,1
Mlay,ToIA,1,1,1,2
MLBr,LYST,1,1,1,1
MNEK,LYST,1,1,1,1
Moke,Chan,1,1,1,1
MorM,Holl,1,1,1,1
Moze,Four,1,1,1,1
MPha,TheM,1,1,1,1
MStB,Revi,1,1,1,1
MUSS,fivextwenty,1,1,1,1
MyWi,Revi,1,1,1,1
NaPa,DAMN,1,1,1,1
Nas,ThaC,1,3,1,2
Nasr,Unde,1,1,1,2
Nasr,Beli,3,1,3,3
Nasr,Chan,1,1,1,1
Nata,ASta,1,1,1,2
NateRu,TheT,1,3,1,1
NateRu,TheM,1,3,1,1
NathanC,Unap,1,1,1,1
NedW,Merr,1,1,1,1
Need,DooW,1,1,1,1
Neon,MAPOsev,1,1,1,1
NeYo,Unap,1,1,1,1
NiallHo,UpAl,3,2,3,3
NiallHo,Take,1,2,1,2
NiallHo,Midn,1,2,1,2
NiallHo,Four,1,2,1,2
NickMon,ASta,3,1,5,6
NickMa,TheE,1,2,1,2
NickMi,Holl,1,1,1,1
NickMon,ArtP,3,1,5,7
NickMov,19by,1,1,1,1
NickolasAs,Guar,1,1,1,1
NickTu,Unde,1,1,1,1
NickyR,Unap,1,1,1,1
NicolasMe,ArtP,1,1,1,1
NiDu,divi,1,1,1,1
NileRo,Rand,3,3,3,3
NiMi,Loud,1,3,1,1
NiMi,Beli,1,1,1,1
NiMi,LYSA,1,3,1,1
Nine,Chan,1,1,1,1
Nine,NosixC,1,1,1,1
Nius,Beli,1,1,1,1
Nive,BE,1,1,1,1
Njom,Than,3,1,1,2
NoAo,Kami,1,1,1,1
Nobb,fivextwenty,1,1,1,1
NoCo,LYSA,1,1,1,1
NoCo,LYST,1,1,1,1
NoI.D.,Talk,1,1,1,1
NoI.D.,Unap,1,1,1,1
Norm,Guar,1,1,1,1
Noti,Afte,1,1,1,1
OAK,Unap,1,1,1,1
Octo,fivextwenty,1,1,1,2
OGRo,TheM,1,1,1,1
Olan,Chan,1,1,1,1
OliverS,Talk,1,1,1,1
OliverR,Ramm,5,2,7,11
OliverFr,Four,1,1,1,2
Omen,Beyo,1,1,1,1
OnCu,Revi,1,1,1,1
Oneo,Afte,3,1,3,3
ONHE,ThaC,1,1,1,1
OrGa,LYST,1,1,1,1
Orri,Mylo,1,1,1,1
Orvi,ThaC,1,1,1,1
OscarH,Than,1,1,1,1
OsHo,Afte,3,1,3,5
OsHo,repu,1,1,1,1
OsHo,BeTr,1,1,1,1
OvyO,NosixC,1,1,1,1
Owen,MAPO,1,1,1,1
Owen,MAPOsev,1,1,1,1
OZGO,repu,1,1,1,1
Ozzy,Holl,1,3,1,1
P.Did,Talk,1,1,1,1
PaBe,DAMN,1,1,1,1
pady,fivextwenty,1,1,1,2
Pard,NosixC,1,1,1,1
Park,Unap,1,1,1,1
PaRo,Kami,1,1,1,1
PaRo,Revi,1,1,1,1
PatrickJQ,Beli,1,1,1,1
PatrickPe,DooW,1,1,1,1
PatrickSt,DooW,1,1,1,1
PaulEp,21by,3,1,3,3
PaulEp,Unor,1,1,1,1
PaulJa,Rand,1,1,1,1
PaulK,ASta,1,1,1,1
PaulL,Ramm,5,2,7,11
PaulMc,Abbe,5,2,7,14
PaulMe,UpAl,1,1,1,1
Paulo,NosixC,1,3,1,1
PaulWi,Rand,1,3,1,2
PDBu,Mpcl,1,1,1,1
PDog,LYSA,3,1,7,14
PDog,LYST,3,1,5,6
PDog,BE,1,1,1,2
PDog,MAPO,3,1,3,4
PDog,MAPOsev,3,1,7,11
PeMo,DAMN,1,1,1,1
Penn,BornTo,1,1,1,1
Pete,Futu,1,1,1,1
PeterAl,Mylo,1,1,1,1
PeterN,fivextwenty,1,1,1,1
PeterSv,Than,1,1,1,1
PeterSv,Take,1,1,1,1
PeterWa,Take,1,1,1,1
PeUg,DAMN,1,1,1,1
Phar,Rand,1,3,1,2
Phar,Beyo,1,1,1,2
Phar,x,1,3,1,2
Phil,Chan,1,1,1,1
PhilipS,Christ,1,1,1,1
PhilSp,Christ,1,1,1,1
PhLa,Unor,7,1,7,10
PhLa,DooW,5,1,7,10
PhLa,DAMN,1,1,1,1
PhLa,KMag,7,1,7,9
Phre,Unor,1,1,1,1
Pier,x,1,1,1,1
PiJo,Mpcl,3,1,3,3
Pink,TheT,5,2,7,12
Pink,BeTr,7,2,7,13
Pinky,TheM,1,1,1,1
Pipp,fivextwenty,1,1,1,1
PJTe,DAMN,1,1,1,1
Plus,Kami,1,1,1,1
Plus,DAMN,1,1,1,1
PMD,Revi,1,1,1,1
PnBR,NosixC,1,3,1,1
PoBe,ToIA,1,1,1,1
Polin,TheM,1,1,1,1
Polly,TheE,1,1,1,1
Polo,Loud,1,1,1,1
Polo,ThaC,1,1,1,1
PoBe,Chan,4,1,7,16
PoBe,NosixC,1,1,1,1
PopW,Unap,1,1,1,1
PopW,Than,3,1,3,3
Porc,UpAl,1,1,1,1
Porl,21by,1,1,1,1
Post,Chan,1,3,1,1
Post,Holl,5,2,7,17
Prin,MAPOsev,1,1,1,1
Princ,Afte,1,1,1,1
Prisc,Than,3,1,1,2
Prisc,Loud,1,1,1,1
Prisc,Talk,1,1,1,1
PYLe,Mpcl,1,1,1,1
QQ,fivextwenty,1,1,1,1
Quav,Chan,1,3,1,1
RABO,DAMN,1,1,1,1
RaCh,KMag,3,1,1,2
RalphB,Christ,1,1,1,1
RalphB,Merr,1,1,1,1
Rami,UpAl,3,1,3,3
Rami,Take,3,1,5,6
Ranc,ToIA,1,1,1,1
Randy,BE,1,1,1,1
RandyNe,ToBe,1,1,1,1
Rans,TheM,1,1,1,1
RaRo,KMag,3,1,1,2
RayE,Christ,1,1,1,1
RayM,NosixC,1,1,1,1
RayR,Beyo,1,1,1,1
RedO,BornTh,3,1,3,3
RedO,UpAl,1,1,1,1
RedO,ArtP,1,1,1,1
ReRu,DAMN,1,1,1,1
ReRu,Revi,1,1,1,1
ReSp,Revi,1,1,1,1
Rich,MAPOsev,1,1,1,1
RichardB,Christ,1,1,1,1
RichardR,Than,1,1,1,1
RichardWr,TheE,5,2,7,11
RichardZ,Ramm,5,2,7,11
Rick,Afte,1,1,1,1
RickCu,ThaC,1,1,1,1
RickNo,BornTo,1,1,1,2
RickRo,ThaC,1,3,1,1
RickRu,DAMN,1,1,1,1
RickRu,Revi,1,1,1,1
RickRu,TheM,1,1,1,1
Rico,NosixC,1,1,1,1
RiFa,repu,1,1,1,1
Riha,Talk,3,2,3,4
Riha,Unap,5,2,7,12
Riha,DAMN,1,3,1,1
Riha,TheM,1,3,1,1
Ring,Abbe,1,2,1,1
RiRI,DAMN,1,1,1,2
Rive,Loud,1,1,1,1
RiWe,ToIA,1,1,1,1
RKel,ArtP,1,3,1,1
RM,LYSA,5,2,7,21
RM,LYST,7,2,7,11
RM,BE,5,2,5,7
RM,MAPO,5,2,5,7
RM,MAPOsev,5,2,7,17
RMDJ,LYSA,1,1,3,4
RnBM,Huma,7,2,7,12
RNUF,Revi,1,1,1,1
RobertBu,Merr,1,1,1,1
RobertLo,Froz,3,1,7,11
RobertSm,21by,1,1,1,1
RobertWe,Unde,1,1,1,1
RobHo,ThaC,1,1,1,1
RobinGi,ToBe,1,1,1,1
RobKn,The2,1,1,1,2
RobSw,Talk,1,1,1,1
RoCa,LYSA,1,1,3,3
RoCa,LYST,1,1,1,1
RodAr,TheM,1,1,1,1
Rodn,Beli,1,1,1,2
RodS,Merr,1,2,1,1
RoFr,BeTr,1,1,1,1
Roger,21by,1,1,1,1
Roge,Bohe,1,2,3,3
RoKB,ToIA,1,1,1,1
RoMa,repu,1,1,1,1
Roman,MAPO,1,1,1,1
Roman,MAPOsev,1,1,1,1
Romy,Talk,1,1,1,1
RonJ,Kami,1,1,1,2
Roqu,ToBe,1,1,1,1
RoSM,ToIA,1,1,1,1
RoSp,LYSA,1,1,1,1
RoSp,LYST,1,1,1,1
Ross,BeTr,1,1,1,1
Ross,Beli,1,1,1,1
RoTr,Kami,1,1,1,1
Royc,Kami,1,3,1,1
RoyceH,fivextwenty,1,1,1,1
RUCC,fivextwenty,1,1,1,1
Rupe,Guar,1,1,1,1
RuthAn,Four,1,1,1,2
Ruut,BE,1,1,1,1
Ryan,MAPO,1,1,1,1
Ryan,MAPOsev,1,1,1,1
RyLe,TGrS,1,1,1,2
RyNa,HaSt,5,1,5,7
RyTe,Midn,1,1,1,1
RyTe,Beyo,1,1,1,1
RyTe,1989,1,1,1,2
RyTe,21by,1,1,1,2
RyTe,divi,1,1,1,1
Sach,19by,1,1,1,1
SaDe,BeTr,1,1,1,1
SaDe,Unap,1,1,1,1
SaHa,LYSA,1,1,1,1
Sain,DooW,1,1,1,1
SaKl,LYSA,1,1,1,1
SAKP,Loud,1,1,1,1
SAKR,fivextwenty,1,1,1,1
SamH,Revi,1,1,1,1
SamHo,Take,1,1,1,1
Samm,Fine,1,1,1,2
SammyC,ToBe,1,1,1,1
SammyC,Merr,1,1,1,1
SamSm,ToIA,7,2,7,10
SamSm,InTh,7,2,7,10
SAMU,fivextwenty,1,1,1,1
Sand,Loud,1,1,1,2
SarahHu,Futu,1,1,1,2
SarahHu,Pris,1,1,1,1
SarahJa,TheM,1,1,1,1
Sash,Chan,1,1,3,3
Sava,UpAl,3,1,3,5
Sava,Take,3,1,5,6
Sava,Beli,1,1,1,1
Sava,Midn,1,1,1,1
Sava,Than,3,1,3,4
SawA,fivextwenty,1,1,1,1
Sawar,fivextwenty,1,1,1,1
SBoi,LYSA,3,1,7,9
SBoi,LYST,1,1,1,1
Scho,Revi,1,1,1,1
Scho,TheM,1,1,1,1
ScJo,Revi,1,1,1,1
Scoo,Than,3,1,3,3
Scot,Loud,1,1,1,1
ScottyWi,ToBe,1,1,1,1
Sean,fivextwenty,1,1,1,1
seventhA,fivextwenty,1,1,1,1
SGLe,Futu,1,1,1,1
Shak,Futu,1,1,1,1
Shel,Redb,1,1,3,3
Shel,Take,1,1,1,2
Shel,TheT,1,1,1,1
Shel,repu,3,1,7,9
Shel,BeTr,3,1,3,3
Shel,1989,3,1,5,7
Shel,NosixC,3,1,3,4
Shep,UpAl,1,1,1,1
Shin,fivextwenty,1,1,3,4
Shing,fivextwenty,1,1,1,1
Shinno,fivextwenty,1,1,1,1
Shon,Loud,1,1,1,1
ShoS,fivextwenty,1,2,7,13
SHUN,fivextwenty,1,1,1,2
SHUY,fivextwenty,1,1,1,1
Shyn,ThaC,1,3,1,1
Sia,Unap,1,1,1,1
Sia,Pris,1,1,1,1
Sia,Beyo,1,1,1,1
Sia,MAPOsev,1,3,1,1
SiMa,DAMN,1,1,1,1
Simo,fivextwenty,1,1,1,2
SimonAl,Huma,1,1,1,2
SimonAl,InTh,1,1,1,1
SimonGa,21by,1,1,1,1
SINU,fivextwenty,1,1,5,7
SirN,Beli,1,1,1,2
SJKy,LYST,1,1,1,1
Skri,NosixC,1,3,1,1
Skyl,Revi,3,1,3,4
Skyl,Loud,1,1,1,1
Skyl,TheM,1,3,1,1
Slee,NosixC,1,1,1,1
Sleep,MAPOsev,1,1,1,1
Slic,TheM,1,1,1,1
SRab,MAPOsev,1,1,1,1
Smok,ToBe,1,1,1,1
SMSu,LYSA,1,1,1,1
SMSu,LYST,1,1,1,1
Sniz,ThaC,1,1,1,1
SoFL,Beli,1,1,1,1
Solu,fivextwenty,1,1,3,4
Sone,TheM,1,1,1,1
Sone,Kami,1,1,1,2
SJKy,MAPO,1,1,1,1
Sool,Beyo,1,1,1,2
Sosa,LYSA,1,1,3,4
Sosa,LYST,1,1,1,2
Sounw,Love,1,1,1,1
Soundz,Loud,1,1,1,1
Sounw,DAMN,3,1,5,8
SPag,Four,1,1,1,1
SQUA,fivextwenty,1,1,1,1
SRab,LYSA,3,1,5,6
SRab,LYST,1,1,1,1
Stac,Loud,1,1,1,1
StAn,MMia,3,1,3,9
StanVi,Guar,1,1,1,1
Stat,Chan,1,1,1,1
StEa,divi,1,1,1,1
Stef,Futu,1,1,1,1
Stell,MAPOsev,1,1,1,1
StephenHa,ThaC,1,1,1,1
StephenHa,TheM,1,1,1,1
ster,fivextwenty,1,1,1,1
SteveMa,NosixC,1,1,1,2
SteveDa,TheT,1,1,1,1
SteveGu,ArtP,3,1,3,3
SteveMa,UpAl,1,1,1,1
SteveMa,divi,1,1,1,1
SteveMa,BeTr,1,1,1,1
SteveNe,Christ,1,1,1,1
StevenSa,ToBe,1,1,1,1
SteveRo,UpAl,1,1,1,2
SteveRo,Take,1,1,1,1
SteveWy,Talk,1,1,1,1
SteveWy,Unap,1,1,1,1
StGr,divi,1,1,1,1
StLa,DAMN,1,1,1,1
STnk,fivextwenty,1,1,3,3
Stor,NosixC,1,3,1,1
STRE,TheM,1,1,1,1
StVi,Love,1,1,1,1
SUGA,LYSA,3,2,7,11
SUGA,LYST,5,2,5,8
SugaBTS,BE,5,2,5,6
SugaBTS,MAPO,5,2,5,6
SugaBTS,MAPOsev,3,2,7,11
SugaS,fivextwenty,1,1,1,1
Summ,Chan,1,3,1,1
SunR,ArtP,1,1,1,1
Supa,DooW,3,1,1,2
Supa,Unor,1,1,1,1
SBoi,MAPO,1,1,1,1
SBoi,MAPOsev,3,1,3,4
Swae,Holl,1,3,1,1
SwAl,Kami,1,1,1,1
SZA,Holl,1,3,1,1
Tada,fivextwenty,1,1,1,2
Tain,Chan,1,1,1,1
Taka,fivextwenty,1,1,1,1
Takehi,fivextwenty,1,1,1,2
TAKES,fivextwenty,1,1,1,2
Takesh,fivextwenty,1,1,1,2
Taku,fivextwenty,1,1,1,2
Takuy,fivextwenty,1,1,3,3
Tats,fivextwenty,1,1,1,1
TayKe,Kami,1,1,1,1
Tayl,repu,7,2,7,15
Tayl,Redb,7,2,7,16
Tayl,1989,7,2,7,13
Tayl,folk,5,2,7,16
Tayl,Love,5,2,7,18
Tayla,Than,3,1,5,6
TBHi,Than,3,1,3,5
Tcha,ArtP,3,1,3,3
Tebe,Take,1,1,1,1
Tech,ThaC,1,3,1,1
Tedd,Midn,1,1,1,1
Tedd,Four,1,1,1,1
TedDw,Babe,7,2,7,12
TeddyS,UpAl,1,1,1,1
TeMa,DAMN,1,1,1,1
Terr,The2,1,1,1,1
TeWa,DAMN,1,1,1,2
ThBr,Revi,1,1,1,1
TheAl,DAMN,1,1,1,1
TheAl,ThaC,1,1,1,1
TheDr,Beyo,3,1,3,4
TheDr,Unap,3,1,3,4
TheEdg,SoEx,7,2,7,13
TheEdg,DAMN,1,3,1,1
TheK,NosixC,1,1,1,1
TheNo,Talk,1,1,1,1
Ther,Loud,1,1,1,2
Ther,Unap,1,1,1,1
TheW,Afte,5,2,7,14
Thom,Rand,7,2,7,14
TI,ArtP,1,3,1,1
TiGo,Kami,1,1,1,1
TiJa,Revi,1,1,1,1
Till,Ramm,5,2,7,11
Timb,ToIA,1,1,1,1
Timb,The2,5,3,7,10
Timb,Beyo,3,1,3,4
Timb,Chan,1,1,1,1
TimLa,BornTo,1,1,1,2
TimMi,Unde,1,1,1,1
TimothyT,Loud,1,1,1,2
TimothyT,Unap,1,1,1,1
TimS,Bohe,1,1,1,1
TIPu,Huma,1,1,1,2
TIPu,InTh,3,1,1,2
TiSu,Kami,1,1,1,1
TJJr,BeTr,1,1,1,1
TLJr,Revi,1,1,1,1
TLJr,KMag,1,1,1,1
TMin,ThaC,1,1,1,1
TobyG,UpAl,1,1,1,1
TobySm,Midn,1,1,1,1
ToCh,Revi,1,1,1,1
ToDa,Kami,1,1,1,1
ToDa,DAMN,3,1,5,7
ToddEd,Rand,1,3,1,1
ToddEd,Rand,1,3,1,1
TomB,Futu,1,1,1,1
TomFl,UpAl,1,1,1,1
TomFl,Take,1,1,1,1
TomFl,Midn,1,1,1,1
TomJa,ToBe,1,1,1,1
TomMe,UpAl,1,1,1,1
TommyLe,Take,1,1,1,1
TommyP.G,Take,1,1,1,1
TommyPa,Beli,1,1,1,1
TomPe,InTh,1,1,1,1
TomS,Chan,1,1,1,1
TomW,MAPOsev,1,1,1,1
Tony,Christ,1,1,1,1
TonyMi,Rand,1,1,1,1
TooSh,ArtP,1,3,1,1
TorE,ToIA,1,1,1,1
TorE,Loud,3,1,3,3
TorE,Talk,3,1,3,3
TorE,Unap,3,1,3,3
TorE,Pris,1,1,1,2
ToSt,Revi,1,1,1,1
Tour,InTh,1,1,1,1
Tove,Futu,1,1,1,1
TPai,ThaC,1,3,1,1
TPai,KMag,1,1,1,1
Trac,Loud,1,1,1,1
Trav,Beli,1,1,1,1
TravisSc,Chan,1,3,1,1
TravisSc,Holl,1,3,1,1
TravisSc,NosixC,1,3,1,1
Travish,TheM,1,1,1,1
Trea,TheM,1,1,1,1
Tric,Unde,1,1,1,1
Tric,Loud,1,1,1,1
Troy,MAPOsev,1,1,1,1
TSUK,fivextwenty,1,1,1,1
TTHa,divi,1,1,1,1
Tush,MAPO,1,1,1,1
Twis,ArtP,1,3,1,1
TyJo,ToIA,1,1,1,2
TyJo,HaSt,7,1,7,10
TyKe,Revi,1,1,1,1
TylerA,Holl,1,1,1,1
TyJo,Fine,3,1,5,7
UPSA,Futu,1,1,1,1
Ursu,Loud,1,1,1,1
V,BE,3,2,1,2
V,MAPOsev,1,2,1,1
ValB,Holl,1,1,1,1
ValB,NosixC,1,1,1,1
ValerieSi,Guar,1,1,1,1
Vict,Than,3,1,5,6
Vinc,fivextwenty,1,1,1,1
Vince,MAPOsev,1,1,1,1
VincentPo,Pris,1,1,1,1
Vinn,TheM,1,1,1,1
VinRo,TheM,1,1,1,1
Viny,Chan,1,1,1,1
Vory,Holl,1,1,1,1
WallyBr,Guar,1,1,1,1
WalterAf,Christ,1,1,1,1
WalterAf,Unde,1,1,1,1
WalterKe,Christ,1,1,1,1
WalterMu,TheM,1,1,1,1
WalterRo,Christ,1,1,1,1
watt,Futu,1,1,1,1
watt,Holl,1,1,1,2
WayneHe,UpAl,1,1,1,2
WayneHe,Take,1,1,1,1
WayneHe,Midn,1,1,3,3
WayneHe,Four,1,1,1,1
WayneSe,Nigh,7,2,7,11
Wend,Than,1,1,1,1
Will,MAPOsev,1,1,1,1
WillCh,Mylo,5,2,7,14
WillCh,Ghos,7,2,7,9
william,ArtP,1,1,1,1
