id,name,type,sex,origin,genre,language,year,tracks,second year
Froz,Frozen (Original Motion Picture Soundtrack) by Various Artists,2,NA,NA,12,1,2014,32,NA
FrWa,Fredrik Wallin,1,2,9,NA,NA,NA,NA,NA
FrWr,FredWreck,1,2,10,NA,NA,NA,NA,NA
Fumi,Fumiya Fujii,1,2,10,NA,NA,NA,NA,NA
Fura,Furaha,1,NA,NA,NA,NA,NA,NA,NA
FuT,F&T,1,NA,NA,NA,NA,NA,NA,NA
Futu,Future Nostalgia by Dua Lipa,2,NA,NA,1,1,2020,11,NA
Future,Future,1,2,2,NA,NA,NA,NA,NA
GaDe,Gaye Delorme,1,2,7,NA,NA,NA,NA,NA
Gare,Gareth McGrillen,1,2,8,NA,NA,NA,NA,NA
Garl,Garland Sebastian Mosley,1,2,2,NA,NA,NA,NA,NA
GarthPo,Garth Porter,1,2,10,NA,NA,NA,NA,NA
GaryLi,Gary Lightbody,1,2,1,NA,NA,NA,NA,NA
GeBr,George Brown,1,2,2,NA,NA,NA,NA,NA
Geof,Geoff Mack,1,2,8,NA,NA,NA,NA,NA
Geor,George Harrison,1,2,1,NA,NA,NA,NA,NA
GeorgeNo,George Nozuka,1,2,2,NA,NA,NA,NA,NA
GeorgePo,George Porter Jr,1,2,2,NA,NA,NA,NA,NA
GeorgH,Georg Hólm,1,2,10,NA,NA,NA,NA,NA
GeRe,Gene Redd,1,2,2,NA,NA,NA,NA,NA
GeSa,Geoffrey Sarubbi,1,2,2,NA,NA,NA,NA,NA
GeWi,George Williams,1,2,2,NA,NA,NA,NA,NA
Ghos,Ghost Stories by Coldplay,2,NA,NA,1,1,2014,9,NA
GHST,GHSTLOOP,1,NA,NA,NA,NA,NA,NA,NA
GianPi,Gian Piero Reverberi,1,2,6,NA,NA,NA,NA,NA
Gigi,Gigi (JPN),1,NA,NA,NA,NA,NA,NA,NA
GiorgioMo,Giorgio Moroder,1,2,6,NA,NA,NA,NA,NA
GiorgioTu,Giorgio Tuinfort,1,2,10,NA,NA,NA,NA,NA
GIRL,GIRLI,1,1,1,NA,NA,NA,NA,NA
GNBo,George Noah Booth,1,2,1,NA,NA,NA,NA,NA
Goro,Goro. T,1,NA,NA,NA,NA,NA,NA,NA
Grae,Graeme Hogg,1,2,1,NA,NA,NA,NA,NA
Grah,Graham Edwards,1,2,1,NA,NA,NA,NA,NA
GrahamGo,Graham Gouldman,1,2,1,NA,NA,NA,NA,NA
Gran,Grandmaster Flash,1,2,2,NA,NA,NA,NA,NA
GregKu,Greg Kurstin,1,2,2,NA,NA,NA,NA,NA
GregM,Greg McKee,1,2,2,NA,NA,NA,NA,NA
GregWe,Greg Wells,1,2,7,NA,NA,NA,NA,NA
Guar,"Guardians of the Galaxy: Awesome Mix, Vol. 1 by Various Artists",2,NA,NA,12,1,2014,12,NA
Gust,Gusten Dahlqvist,1,2,9,NA,NA,NA,NA,NA
GuyBe,Guy Berryman,1,2,1,NA,NA,NA,NA,NA
GuyMa,Guy-Manuel de Homem-Christo,1,2,5,NA,NA,NA,NA,NA
GwenGo,Gwen Gordy Fuqua,1,1,2,NA,NA,NA,NA,NA
Hals,Halsey,1,1,2,NA,NA,NA,NA,NA
Happ,Happy Perez,1,2,2,NA,NA,NA,NA,NA
HarryRu,Harry Ruby,1,2,2,NA,NA,NA,NA,NA
HarrySi,Harry Simeone,1,2,2,NA,NA,NA,NA,NA
HarrySt,Harry Styles,1,2,1,NA,NA,NA,NA,NA
HARV,HARV,1,2,2,NA,NA,NA,NA,NA
HaSt,Harry Styles by Harry Styles,2,NA,NA,1,1,2017,NA,10
Have,Haven Gillespie,1,2,2,NA,NA,NA,NA,NA
HaWi,Håkan Wirenstrand,1,2,9,NA,NA,NA,NA,NA
Haze,HazeBanga,1,2,2,NA,NA,NA,NA,NA
HenryO,Henry Onorati,1,2,NA,NA,NA,NA,NA,NA
HER,H.E.R.,1,1,2,NA,NA,NA,NA,NA
Herb,Herb Rooney J,1,2,2,NA,NA,NA,NA,NA
Herv,Hervé,1,2,5,NA,NA,NA,NA,NA
HIKA,HIKARI (JPN),1,2,10,NA,NA,NA,NA,NA
Hild,Hilda,1,1,9,NA,NA,NA,NA,NA
Hill,Hillary Lindsey,1,1,2,NA,NA,NA,NA,NA
Hiro,Hiroo Ooyagi,1,2,10,NA,NA,NA,NA,NA
HisN,Hiss Noise,1,2,10,NA,NA,NA,NA,NA
HitB,Hit-Boy,1,2,2,NA,NA,NA,NA,NA
Hitmaka,Hitmaka,1,2,2,NA,NA,NA,NA,NA
hitman,hitman Bang,1,2,10,NA,NA,NA,NA,NA
Holl,Hollywood's Bleeding by Post Malone,2,NA ,NA,2,1,2020,17,NA
HoSt,Homer Steinweiss,1,2,2,NA,NA,NA,NA,NA
hs,hs (JPN),1,NA,NA,NA,NA,NA,NA,NA
HSuz,H.Suzuki,1,NA,NA,NA,NA,NA,NA,NA
Hugh,Hugh Martin,1,2,2,NA,NA,NA,NA,NA
Huma,Human by Rag 'n' Bone Man,2,NA,NA,7,1,2017,NA,12
Humb,Humberto Gatica,1,2,10,NA,NA,NA,NA,NA
Hund,Hundred Plus,1,NA,NA,NA,NA,NA,NA,NA
HYDR,HYDRANT (JPN),1,NA,NA,NA,NA,NA,NA,NA
HYPE,HYPER SLIPPER,1,NA,NA,NA,NA,NA,NA,NA
IanK,Ian Kirkpatrick,1,2,2,NA,NA,NA,NA,NA
Icec,Icecream drum,1,NA,NA,NA,NA,NA,NA,NA
IDaP,IllaDaProducer,1,2,2,NA,NA,NA,NA,NA
iiSA,iiSAK (JPN),1,NA,NA,NA,NA,NA,NA,NA
Illa,Illangelo,1,2,7,NA,NA,NA,NA,NA
Ilse,Ilsey,1,1,2,NA,NA,NA,NA,NA
ILYA,ILYA,1,2,9,NA,NA,NA,NA,NA
Imog,Imogen Heap,1,1,1,NA,NA,NA,NA,NA
Infa,Infamous,1,2,2,NA,NA,NA,NA,NA
InTh,In The Lonely Hour by Sam Smith,2,NA,NA,7,1,2014,10,NA
InWr,Ina Wroldsen,1,1,10,NA,NA,NA,NA,NA
IrvingB,Irving Berlin,1,2,10,NA,NA,NA,NA,NA
IrvingW,Irving Wallman,1,NA,NA,NA,NA,NA,NA,NA
Ishu,Ishu,1,NA,NA,NA,NA,NA,NA,NA
Ivan,Ivan Jackson,1,2,2,NA,NA,NA,NA,NA
J.Fre,J. Fred Coots,1,2,2,NA,NA,NA,NA,NA
JaAn,Jack Antonoff,1,2,2,NA,NA,NA,NA,NA
JaBl,James Blake,1,2,1,NA,NA,NA,NA,NA
JaBo,Janez Boncina,1,2,10,NA,NA,NA,NA,NA
Jacknife,Jacknife Lee,1,2,10,NA,NA,NA,NA,NA
Jaco,Jacob Luttrell,1,2,NA,NA,NA,NA,NA,NA
Jada,Jadakiss,1,2,2,NA,NA,NA,NA,NA
JaFa,James Fauntleroy,1,2,2,NA,NA,NA,NA,NA
JaHa,Jamie Hartman,1,2,1,NA,NA,NA,NA,NA
JaHo,Jake Hooker,1,2,2,NA,NA,NA,NA,NA
JaJe,Jakob Jerlstroem,1,2,9,NA,NA,NA,NA,NA
Jame,James F Reynolds,1,2,1,NA,NA,NA,NA,NA
JamesBa,James Bauer-Mein,1,2,1,NA,NA,NA,NA,NA
JamesLo,James Lord Pierpont,1,2,2,NA,NA,NA,NA,NA
Jamiex,Jamie xx,1,2,1,NA,NA,NA,NA,NA
JannAr,Jann Arden,1,1,7,NA,NA,NA,NA,NA
JaSc,Jamie Scott,1,2,1,NA,NA,NA,NA,NA
JasonE,Jason Evigan,1,2,2,NA,NA,NA,NA,NA
JasonI,Jason Isbell,1,2,2,NA,NA,NA,NA,NA
JaSw,Jahaan Sweet,1,2,2,NA,NA,NA,NA,NA
JaTo,Jake Torrey,1,2,2,NA,NA,NA,NA,NA
JaVa,JaVale McGee,1,2,2,NA,NA,NA,NA,NA
JayLi,Jay Livingston,1,2,2,NA,NA,NA,NA,NA
Jayr,Jayrah Gibson,1,2,2,NA,NA,NA,NA,NA
JayW.J,Jay W. Johnson,1,2,2,NA,NA,NA,NA,NA
JAYZ,JAY-Z,1,2,2,NA,NA,NA,NA,NA
JBo,J-Bo,1,2,2,NA,NA,NA,NA,NA
JeAt,Jérôme Attal,1,2,5,NA,NA,NA,NA,NA
JeBh,Jeff Bhasker,1,2,2,NA,NA,NA,NA,NA
JeffBa,Jeff Barry,1,2,2,NA,NA,NA,NA,NA
JeffLy,Jeff Lynne,1,2,1,NA,NA,NA,NA,NA
JeffSi,Jeff Silverman,1,2,2,NA,NA,NA,NA,NA
JeMa,Jean Matyka,1,2,2,NA,NA,NA,NA,NA
Jepp,Jeppe Laursen,1,2,10,NA,NA,NA,NA,NA
JeRe,Jessie Reyez,1,1,7,NA,NA,NA,NA,NA
JeRu,Jeremy Ruzumna,1,2,2,NA,NA,NA,NA,NA
JeRv,Jeremy Reeves,1,2,2,NA,NA,NA,NA,NA
Jess,Jessie Lauren Foutz,1,1,2,NA,NA,NA,NA,NA
Jessi,Jessica Agombar,1,1,1,NA,NA,NA,NA,NA
JeWa,Jessie Ware,1,1,1,NA,NA,NA,NA,NA
JHar,JHart,1,2,1,NA,NA,NA,NA,NA
jhop,j-hope,1,2,10,NA,NA,NA,NA,NA
JHus,J Hus,1,2,1,NA,NA,NA,NA,NA
JiGi,Jimmy Giannos,1,2,2,NA,NA,NA,NA,NA
JimIr,Jim Irvin,1,2,1,NA,NA,NA,NA,NA
Jimi,Jimin (BTS),1,2,10,NA,NA,NA,NA,NA
Jimm,Jimmy Joker,1,2,10,NA,NA,NA,NA,NA
JimmieGr,Jimmie Grier,1,2,2,NA,NA,NA,NA,NA
JimmyVa,Jimmy Van Heusen,1,2,2,NA,NA,NA,NA,NA
JimVa,Jim Vallance,1,2,7,NA,NA,NA,NA,NA
JIN,JIN (BTS),1,2,10,NA,NA,NA,NA,NA
JiNa,Jimmy Napes,1,2,1,NA,NA,NA,NA,NA
JINB,JINBO,1,2,10,NA,NA,NA,NA,NA
JiWa,Jim Walters,1,2,2,NA,NA,NA,NA,NA
Joak,Joakim Björnberg,1,NA,NA,NA,NA,NA,NA,NA
JoanJa,Joan Javits,1,1,2,NA,NA,NA,NA,NA
JoanJe,Joan Jett,1,1,2,NA,NA,NA,NA,NA
JoCo,Jonny Coffer,1,2,1,NA,NA,NA,NA,NA
JoeA,Joe Alwyn,1,2,1,NA,NA,NA,NA,NA
JoeF,Joe Femi Griffith,1,NA,NA,NA,NA,NA,NA,NA
JoelLi,Joel Little,1,2,10,NA,NA,NA,NA,NA
JoeR,Joe Reeves,1,2,1,NA,NA,NA,NA,NA
JoeWa,Joe Walsh,1,2,2,NA,NA,NA,NA,NA
JoeyCh,Joey Chavez,1,2,2,NA,NA,NA,NA,NA
JoFl,Johnny Flippin,1,2,2,NA,NA,NA,NA,NA
JohanCa,Johan Carlsson,1,2,9,NA,NA,NA,NA,NA
JoHi,Jo Hill,1,1,1,NA,NA,NA,NA,NA
JohnD,John Deacon,1,2,1,NA,NA,NA,NA,NA
JohnFr,John Freeman Young,1,2,2,NA,NA,NA,NA,NA
JohnHe,John Henry Hopkins Jr.,1,2,2,NA,NA,NA,NA,NA
JohnHi,John Hill,1,2,2,NA,NA,NA,NA,NA
JohnL,John Lennon,1,2,1,NA,NA,NA,NA,NA
JohnLe,John Legend,1,2,2,NA,NA,NA,NA,NA
JohnMa,John Mayer,1,2,2,NA,NA,NA,NA,NA
JohnMe,John Meredith Wicks,1,2,2,NA,NA,NA,NA,NA
JohnnyMa,Johnny Marks,1,2,2,NA,NA,NA,NA,NA
JohnnyMc,Johnny McDaid,1,2,1,NA,NA,NA,NA,NA
JohnnyMo,Johnny Moore,1,2,2,NA,NA,NA,NA,NA
JohnnyRi,Johnny Richards,1,2,2,NA,NA,NA,NA,NA
JohnWi,John Wilson,1,2,2,NA,NA,NA,NA,NA
JohnWo,John Wold,1,NA,NA,NA,NA,NA,NA,NA
JoIn,Jon Ingoldsby,1,2,2,NA,NA,NA,NA,NA
JoLu,Joyner Lucas,1,2,2,NA,NA,NA,NA,NA
Jonatha,Jonatha Brooke,1,1,2,NA,NA,NA,NA,NA
JonBe,Jon Bellion,1,2,2,NA,NA,NA,NA,NA
JonHo,Jon Hopkins,1,2,1,NA,NA,NA,NA,NA
JonK,Jon Keep,1,2,1,NA,NA,NA,NA,NA
JonnyBu,Jonny Buckland,1,2,1,NA,NA,NA,NA,NA
JonnyGr,Jonny Griffen,1,2,1,NA,NA,NA,NA,NA
Jóns,Jónsi,1,2,10,NA,NA,NA,NA,NA
Jord,Jordan K. Johnson,1,2,2,NA,NA,NA,NA,NA
JordanUl,Jordan Ullman,1,2,7,NA,NA,NA,NA,NA
JoRy,John Ryan,1,2,2,NA,NA,NA,NA,NA
JoSc,Joe Scott,1,2,2,NA,NA,NA,NA,NA
Jose,Joseph Frierson,1,2,NA,NA,NA,NA,NA,NA
JoseF,José Feliciano,1,2,10,NA,NA,NA,NA,NA
JosefMy,Josef Myrow,1,2,10,NA,NA,NA,NA,NA
JosephMod,Joseph Modeliste,1,2,2,NA,NA,NA,NA,NA
JosephMoh,Joseph Mohr,1,2,10,NA,NA,NA,NA,NA
Josh,Joshua Lopez,1,2,NA,NA,NA,NA,NA,NA
JoshMo,Josh Mosser,1,2,NA,NA,NA,NA,NA,NA
JoshuaG,Joshua Gudwin,1,2,2,NA,NA,NA,NA,NA
JoshuaW,Joshua Williams,1,2,7,NA,NA,NA,NA,NA
JoYi,Jonathan Yip,1,2,2,NA,NA,NA,NA,NA
JPro,JProof,1,2,2,NA,NA,NA,NA,NA
JRCo,John Richard Cornwall,1,2,8,NA,NA,NA,NA,NA
JRoc,J-Roc,1,2,2,NA,NA,NA,NA,NA
JTCu,J.T. Cure,1,2,2,NA,NA,NA,NA,NA
JuBl,Just Blaze,1,2,2,NA,NA,NA,NA,NA
JuBu,Julian Bunetta,1,2,2,NA,NA,NA,NA,NA
Juic,Juicy J,1,2,2,NA,NA,NA,NA,NA
Jule,Jule Styne,1,2,1,NA,NA,NA,NA,NA
JulianCa,Julian Casablancas,1,2,2,NA,NA,NA,NA,NA
JuliaR,Julia Ross,1,1,2,NA,NA,NA,NA,NA
JulienAr,Julien Arias,1,2,5,NA,NA,NA,NA,NA
July,July Jones,1,1,1,NA,NA,NA,NA,NA
JuMi,Julia Michaels,1,1,2,NA,NA,NA,NA,NA
Jungk,Jung Kook,1,2,10,NA,NA,NA,NA,NA
Juni,Junior Jokinen,1,NA,NA,NA,NA,NA,NA,NA
JustinBi,Justin Bieber,1,2,7,NA,NA,NA,NA,NA
JustinPar,Justin Parker,1,2,1,NA,NA,NA,NA,NA
JustinPau,Justin Paul,1,2,2,NA,NA,NA,NA,NA
JustinTi,Justin Timberlake,1,2,2,NA,NA,NA,NA,NA
JustinTr,Justin Tranter,1,2,2,NA,NA,NA,NA,NA
JustinV,Justin Vernon,1,2,2,NA,NA,NA,NA,NA
JuT,J&T (JPN),1,2,10,NA,NA,NA,NA,NA
Juve,Juvenile,1,2,2,NA,NA,NA,NA,NA
Kaan,Kaan Günesberk,1,2,7,NA,NA,NA,NA,NA
KaLa,Katia Landreas,1,1,5,NA,NA,NA,NA,NA
Kami,Kamikaze by Eminem,2,NA,NA,2,1,2018,NA,13
KAMIL,KAMILLE,1,1,1,NA,NA,NA,NA,NA
Kand,Kandi,1,1,2,NA,NA,NA,NA,NA
Kany,Kanye West,1,2,2,NA,NA,NA,NA,NA
KASS,KASS,1,2,10,NA,NA,NA,NA,NA
Kath,Katherine Kennicott Davis,1,1,2,NA,NA,NA,NA,NA
KatyPe,Katy Perry,1,1,2,NA,NA,NA,NA,NA
Kave,Kaveh Rastegar,1,2,7,NA,NA,NA,NA,NA
Kayd,Kaydence,1,1,2,NA,NA,NA,NA,NA
KayGe,Kay Gee,1,2,2,NA,NA,NA,NA,NA
KAYT,KAYTRANADA,1,2,10,NA,NA,NA,NA,NA
KeBr,Kevin Briggs,1,2,2,NA,NA,NA,NA,NA
KeGo,Kevin Gomringer,1,2,10,NA,NA,NA,NA,NA
KeHe,Ken Hensley,1,2,1,NA,NA,NA,NA,NA
Kehl,Kehlani,1,1,2,NA,NA,NA,NA,NA
KeLa,Kendrick Lamar,1,2,2,NA,NA,NA,NA,NA
KellyCl,Kelly Clarkson,1,1,2,NA,NA,NA,NA,NA
KellyLu,Kelly Lumpkins,1,1,NA,NA,NA,NA,NA,NA
Kenn,Kennedi,1,1,2,NA,NA,NA,NA,NA
Keno,Ke'noe,1,2,2,NA,NA,NA,NA,NA
Kens,Kenshi Yonezu,1,2,10,NA,NA,NA,NA,NA
Kesi,Kesi Dryden,1,2,1,NA,NA,NA,NA,NA
Kevinbo,Kevin borg,1,2,10,NA,NA,NA,NA,NA
KevinCol,"Kevin ""Colione"" Crowe",1,2,2,NA,NA,NA,NA,NA
KevinCos,Kevin Cossom,1,2,2,NA,NA,NA,NA,NA
KevinMc,Kevin McCall,1,2,2,NA,NA,NA,NA,NA
KevinP,Kevin Parker,1,2,10,NA,NA,NA,NA,NA
KevinRa,Kevin Randolph,1,2,NA,NA,NA,NA,NA,NA
KeYW,KeY Wane,1,2,2,NA,NA,NA,NA,NA
Khal,Khalid,1,2,2,NA,NA,NA,NA,NA
KidC,Kid Culture,1,2,2,NA,NA,NA,NA,NA
KidH,Kid Harpoon,1,2,1,NA,NA,NA,NA,NA
KiGi,King Gizmo,1,2,2,NA,NA,NA,NA,NA
KimFo,Kim Fowley,1,2,2,NA,NA,NA,NA,NA
KimG,Kim Gannon,1,2,2,NA,NA,NA,NA,NA
Kita,Kitagawa Yujin,1,2,10,NA,NA,NA,NA,NA
Kjar,Kjartan Sveinsson,1,2,10,NA,NA,NA,NA,NA
Klas,Klas Åhlund,1,2,9,NA,NA,NA,NA,NA
KMag,24K Magic,2,NA,NA,7,1,2016,2017,9
Knan,K'naan,1,2,10,NA,NA,NA,NA,NA
Kohe,Kohei Ohkura,1,NA,NA,NA,NA,NA,NA,NA
Kohs,Kohsuke Oshima,1,2,10,NA,NA,NA,NA,NA
Koic,Koichiro Muroya,1,2,10,NA,NA,NA,NA,NA
Kont,Kontantin Scherer,1,2,3,NA,NA,NA,NA,NA
Kool,Kool Kojak,1,2,2,NA,NA,NA,NA,NA
Kosu,Kosuke Morimoto,1,2,10,NA,NA,NA,NA,NA
Kouj,Koji Makaino,1,2,10,NA,NA,NA,NA,NA
KOZ,KOZ,1,2,7,NA,NA,NA,NA,NA
Kris,Kristian Lundin,1,2,9,NA,NA,NA,NA,NA
KristenAn,Kristen Anderson-Lopez,1,1,2,NA,NA,NA,NA,NA
Krys,Krysta Youngs,1,1,2,NA,NA,NA,NA,NA
Labr,Labrinth,1,2,1,NA,NA,NA,NA,NA
LadyGa,Lady Gaga,1,1,2,NA,NA,NA,NA,NA
LaMa,LaMar Seymour,1,NA,NA,NA,NA,NA,NA,NA
Lana,Lana Del Rey,1,1,2,NA,NA,NA,NA,NA
LaNe,LaNelle Seymour,1,NA,NA,NA,NA,NA,NA,NA
LarryMi,Larry Mizell,1,2,2,NA,NA,NA,NA,NA
LaSm,Larry Smith,1,2,2,NA,NA,NA,NA,NA
LauraGi,Laura Giordano,1,1,NA,NA,NA,NA,NA,NA
LaurenC,Lauren Christy,1,1,1,NA,NA,NA,NA,NA
Laurence,Laurence Tolhurst,1,2,1,NA,NA,NA,NA,NA
Laxc,Laxcity,1,2,10,NA,NA,NA,NA,NA
LeeS,Lee Seu Ran,1,1,10,NA,NA,NA,NA,NA
Leig,Leigh Harline,1,2,2,NA,NA,NA,NA,NA
Lela,Leland,1,2,2,NA,NA,NA,NA,NA
LeMi,Leon Michels,1,2,2,NA,NA,NA,NA,NA
LeoNo,Leo Nocentelli,1,2,2,NA,NA,NA,NA,NA
Levi,Levi (KOR),1,NA,NA,NA,NA,NA,NA,NA
LeWh,Leland Whitty,1,2,7,NA,NA,NA,NA,NA
LiamPa,Liam Payne,1,2,1,NA,NA,NA,NA,NA
LiBa,Liam Bailey,1,2,1,NA,NA,NA,NA,NA
LiGo,Lisa Gomamoto,1,1,10,NA,NA,NA,NA,NA
LilB,Lil Baby,1,2,2,NA,NA,NA,NA,NA
LilD,Lil Dicky,1,2,2,NA,NA,NA,NA,NA
LilW,Lil Wayne,1,2,2,NA,NA,NA,NA,NA
Lily,Lily Allen,1,1,1,NA,NA,NA,NA,NA
Linde,Lindel Deon Nelson,1,NA,NA,NA,NA,NA,NA,NA
Lindy,Lindy Robbins,1,1,2,NA,NA,NA,NA,NA
LiOw,Liza Owen,1,1,1,NA,NA,NA,NA,NA
Livv,Livvi Franc,1,1,1,NA,NA,NA,NA,NA
LizRod,Liz Rodrigues,1,1,7,NA,NA,NA,NA,NA
LizRos,Liz Rose,1,1,2,NA,NA,NA,NA,NA
LLCJ,LL Cool J,1,2,2,NA,NA,NA,NA,NA
LMJr,Larry Mullen Jr.,1,2,10,NA,NA,NA,NA,NA
Loll,Lolly Vegas,1,2,2,NA,NA,NA,NA,NA
Lone,Lonestarrmuzik,1,2,2,NA,NA,NA,NA,NA
loph,lophiile,1,2,2,NA,NA,NA,NA,NA
Lord,Lord Burgess,1,2,2,NA,NA,NA,NA,NA
Lorde,Lorde,1,1,10,NA,NA,NA,NA,NA
lori,lori (JPN),1,NA,NA,NA,NA,NA,NA,NA
LoriM,Lori McKenna,1,1,2,NA,NA,NA,NA,NA
LosD,Los Da Mystro,1,2,2,NA,NA,NA,NA,NA
LouB,Lou Baxter,1,2,2,NA,NA,NA,NA,NA
Loud,Loud by Rihanna,2,NA,NA,1,1,2011,11,NA
Louig,Louiguy,1,2,4,NA,NA,NA,NA,NA
LouisBe,Louis Bell,1,2,2,NA,NA,NA,NA,NA
LouisTo,Louis Tomlinson,1,2,1,NA,NA,NA,NA,NA
Love,Lover by Taylor Swift,2,NA,NA,1,1,2019,18,NA
LP,LP,1,1,2,NA,NA,NA,NA,NA
Luda,Ludacris,1,2,2,NA,NA,NA,NA,NA
Ludw,Ludwig Lindell,1,2,9,NA,NA,NA,NA,NA
Luka,Lukas Nelson,1,2,2,NA,NA,NA,NA,NA
LuRa,Luther Rabb,1,2,2,NA,NA,NA,NA,NA
LuRe,Luis Resto,1,2,2,NA,NA,NA,NA,NA
LUTR,LUTRA,1,NA,NA,NA,NA,NA,NA,NA
Lyri,Lyrica Anderson,1,1,2,NA,NA,NA,NA,NA
LYSA,LOVE YOURSELF 'Answer' by BTS,2,NA,NA,11,6,2018,NA,26
LYST,LOVE YOURSELF 'Tear' by BTS,2,NA,NA,11,6,2018,NA,11
MaAc,Masta Ace,1,2,2,NA,NA,NA,NA,NA
MaAt,Maki Athanasiou,1,2,2,NA,NA,NA,NA,NA
MaBa,Marc Batson,1,2,2,NA,NA,NA,NA,NA
MackG,Mack Gordon,1,2,2,NA,NA,NA,NA,NA
MackM,Mack Maine,1,2,2,NA,NA,NA,NA,NA
MaCr,Mark Crew,1,2,1,NA,NA,NA,NA,NA
Made,Madeon,1,2,5,NA,NA,NA,NA,NA
MaDi,Matt Dike,1,2,2,NA,NA,NA,NA,NA
Maej,Maejor,1,2,2,NA,NA,NA,NA,NA
MaFr,Mannie Fresh,1,2,2,NA,NA,NA,NA,NA
Magn,Magnus Lidehäll,1,2,9,NA,NA,NA,NA,NA
MaJa,Matthew Jacobson,1,2,2,NA,NA,NA,NA,NA
Majid,Majid Al Maskati,1,2,7,NA,NA,NA,NA,NA
MaLa,Mattias Larsson,1,2,9,NA,NA,NA,NA,NA
MalcomYo,Malcolm Young,1,2,1,NA,NA,NA,NA,NA
Malo,Malory,1,2,10,NA,NA,NA,NA,NA
Mane,Maneesh,1,2,7,NA,NA,NA,NA,NA
MAPO,MAP OF THE SOUL: PERSONA by BTS,2,NA,NA,11,6,2019,7,NA
MAPOsev,MAP OF THE SOUL: 7 by BTS,2,NA,NA,11,6,2020,20,NA
MarcG,Marc Gay,1,2,2,NA,NA,NA,NA,NA
Marcos,Marcos Palacios,1,2,2,NA,NA,NA,NA,NA
MarcusMa,"Marcus ""Max"" Boyd",1,2,2,NA,NA,NA,NA,NA
MarcusMc,Marcus McCoan,1,2,1,NA,NA,NA,NA,NA
MarcusMu,Marcus Mumford,1,2,2,NA,NA,NA,NA,NA
MaRe,Mario Resto,1,2,10,NA,NA,NA,NA,NA
Mari,Mariya Takeuchi,1,1,10,NA,NA,NA,NA,NA
MariahC,Mariah Carey,1,1,2,NA,NA,NA,NA,NA
Mario,Mario Winans,1,2,2,NA,NA,NA,NA,NA
MarkJa,Mark James,1,2,2,NA,NA,NA,NA,NA
MarkN,Mark Nilan Jr.,1,2,2,NA,NA,NA,NA,NA
MarkR,Mark Ronson,1,2,1,NA,NA,NA,NA,NA
Mart,Martin Sjolie,1,2,10,NA,NA,NA,NA,NA
Mary,Mary Frierson,1,1,NA,NA,NA,NA,NA,NA
Masa,Masami Tozawa,1,NA,NA,NA,NA,NA,NA,NA
Masas,Masashi Ohtsuki,1,NA,NA,NA,NA,NA,NA,NA
MaTa,Matthew Tavares,1,2,7,NA,NA,NA,NA,NA
MaTi,Matthew Tishler,1,2,7,NA,NA,NA,NA,NA
Matt,Matt Squire,1,2,2,NA,NA,NA,NA,NA
MatthewDe,Matthew DelGiorno,1,2,NA,NA,NA,NA,NA,NA
MattPr,Matt Prime,1,2,1,NA,NA,NA,NA,NA
Matty,Matty Thomson,1,2,1,NA,NA,NA,NA,NA
MaxG,Max Grant,1,NA,NA,NA,NA,NA,NA,NA
MaxL,Max Lynedoch Graham,1,2,1,NA,NA,NA,NA,NA
MaxM,Max Martin,1,2,9,NA,NA,NA,NA,NA
MaxW,Max Wartell,1,NA,NA,NA,NA,NA,NA,NA
Mayn,Mayne Zane,1,2,2,NA,NA,NA,NA,NA
MCA,MCA,1,2,2,NA,NA,NA,NA,NA
MCJB,MC JB,1,NA,NA,NA,NA,NA,NA,NA
MdL,MdL,1,2,2,NA,NA,NA,NA,NA
Meek,Meek Mill,1,2,2,NA,NA,NA,NA,NA
MeJF,Melanie Joy Fontana,1,1,2,NA,NA,NA,NA,NA
MelT,Mel Tormé,1,2,2,NA,NA,NA,NA,NA
Melv,Melvin Hough,1,2,NA,NA,NA,NA,NA,NA
Mere,Meredith Willson,1,2,2,NA,NA,NA,NA,NA
Merr,"Merry Christmas, Baby by Rod Stewart",2,NA,NA,13,1,2012,13,NA
Meta,Metaphor (KOR),1,NA,NA,NA,NA,NA,NA,NA
Metr,Metro Boomin,1,2,2,NA,NA,NA,NA,NA
Mfms,MfmsiQ,1,NA,NA,NA,NA,NA,NA,NA
MiBu,Michael Burton,1,2,2,NA,NA,NA,NA,NA
Michael,"Michael ""Mikey"" Foster",1,2,2,NA,NA,NA,NA,NA
MichaelBu,Michael Bublé,1,2,7,NA,NA,NA,NA,NA
MichaelH,Michael Hutchence,1,2,10,NA,NA,NA,NA,NA
MichaelJa,Michael Jackson,1,2,2,NA,NA,NA,NA,NA
Michel,"Michel ""Lindgren"" Schulz",1,2,3,NA,NA,NA,NA,NA
Mick,Mick Schultz,1,2,2,NA,NA,NA,NA,NA
Midn,Midnight Memories by One Direction,2,NA,NA,1,1,2013,18,NA
Migu,Miguel,1,2,2,NA,NA,NA,NA,NA
MiHe,Mike Hector,1,2,2,NA,NA,NA,NA,NA
MiJe,Mick Jenkins,1,2,2,NA,NA,NA,NA,NA
MIKE,MIKE DEAN,1,2,2,NA,NA,NA,NA,NA
MikeAi,Mike Aiello,1,2,NA,NA,NA,NA,NA,NA
MikeCar,Mike Caren,1,2,2,NA,NA,NA,NA,NA
MikeDal,Mike Daly,1,2,2,NA,NA,NA,NA,NA
MikeJon,Mike Jones,1,2,2,NA,NA,NA,NA,NA
